UMAP1	UMAP2	driving_feats	labels	residuals	residuals_sign	observed	predicted	scaled_E25	scaled_E2	scaled_E1	scaled_telomere	scaled_ampl	scaled_del	shap_E25	shap_E2	shap_E1	shap_telomere	shap_ampl	shap_del	GC_scaled	GC_shap	bin	start	end	chr	good_residual
11.157382	4.4287314	Length_Counts.E25	2	-0.04110374870989508	0	0.358074249594472	0.39917799830436707	1.17783652297536	-0.8924290211245112	-0.926569428107871	0.3924576073284997	-0.6055636654351451	0.06584613014945345	0.1378635	0.13718554	0.047619462	0.04107915	-0.029236965	0.010639781		0.0147387665	10_87	86340647	87344607	10	False
0.82874477	2.803914	Length_Counts.E2	0	-0.1885986103166782	0	0.131680928314761	0.3202795386314392	1.0610360544379955	-0.8523588653406502	-0.7336701633270825	-0.4063493269930858	-0.7927182228788934	0.3398394342197853	0.010196339	0.13731344	0.036821518	0.0020385925	-0.00940753	0.012283519		0.0062762355	10_108	107423828	108427788	10	False
8.511597	2.3063323	Length_Counts.E25	3	0.170479967004888	0	0.725490404970281	0.5550104379653931	1.163978840267537	-0.8122887095567892	-0.7818949795222796	-0.4443877524369708	-0.8229044418214335	0.3320110541034902	0.15072168	0.054324687	0.051296517	0.012285994	-0.0025119204	0.01881594	-0.5220548674629588	0.0011351825	10_109	108427789	109431749	10	True
8.461714	1.8945254	Length_Counts.E25	3	0.427266867401805	1	1.04414650941154	0.6168796420097351	1.1120125301132011	-0.6520080864213454	-0.926569428107871	-0.48242617788085584	-0.7987554666674015	0.41029485526644194	0.13999374	-0.010551979	0.055039212	0.012225018	-0.009628162	0.008002507		0.020351948	10_110	109431750	110435710	10	True
12.108188	4.145073	Length_Counts.E2	2	-0.061801311140419035	0	0.338356170291542	0.40015748143196106	1.1342838058936309	-0.8924290211245112	-0.926569428107871	-0.5204646033247409	-0.7866809790903855	0.34766781433608057	0.12719256	0.12746292	0.030908756	0.007739933	-0.013722522	0.016802212		0.01604539	10_111	110435711	111439671	10	False
12.191267	3.3107839	Length_Counts.E2	2	0.15481711580770308	0	0.910204422021082	0.7553873062133789	1.1099685219137974	-0.8924290211245112	-0.926569428107871	-0.5676107439323399	-0.1648448688740604	-0.1298633727579264	0.14182428	0.14724842	0.057965107	-0.004579932	0.03216729	0.013018267		0.031639375	11_24	23001105	24001152	11	True
8.150355	1.7426989	Length_Counts.E25	3	-0.011195401646293734	0	0.558979709647499	0.5701751112937927	1.1693585906616097	-0.6520080864213454	-0.8301197957174767	-0.5297205756007948	-0.2554035257016805	-0.14552013299051678	0.10835679	-0.015916454	0.06989791	0.0142566785	0.02517055	0.011007989	-1.3938063411184942	0.044769187	11_25	24001153	25001200	11	False
12.146814	3.3524182	Length_Counts.E2	2	-0.07580281496810976	0	0.448878276340484	0.5246810913085938	1.178762018213347	-0.8924290211245112	-0.926569428107871	-0.4918304072692497	-0.2433290381246645	-0.0985498522927456	0.113809966	0.14600101	0.0533553	0.0043092417	0.032105528	0.007086882		0.029740706	11_26	25001201	26001248	11	False
1.3654224	2.9689546	Length_Counts.E2	0	0.008544719873161077	0	0.633488214669914	0.6249434947967529	1.056517460040766	-0.8924290211245112	-0.926569428107871	-0.34026973394306936	-0.2071055753936164	-0.25511745461864954	0.016834237	0.1332086	0.065866455	0.008473274	0.027706217	0.01965678		0.025451973	11_30	29001393	30001440	11	True
1.3311803	2.9358535	Length_Counts.E2	0	0.09001533160188857	0	0.846867600774557	0.7568522691726685	1.0777989013420655	-0.8924290211245112	-0.926569428107871	-0.03714838729070872	-0.2614407694901885	-0.49779723822380045	-0.0040041576	0.15703477	0.0711459	0.017939184	0.027778784	-0.01955967		0.027980968	11_38	37001777	38001824	11	True
11.959788	3.4581573	Length_Counts.E2	2	-0.23488798005494005	-1	0.438533581663047	0.6734215617179871	1.1475822321207452	-0.8924290211245112	-0.926569428107871	0.0007417810408363596	-0.17088211266256834	-0.3412296358978966	0.13452147	0.15037763	0.06412648	0.0131911365	0.031482793	0.0076425066		0.023345103	11_39	38001825	39001872	11	False
12.027074	3.4403212	Length_Counts.E2	2	0.22816930633080557	1	0.969787462763911	0.7416181564331055	1.1104634391533625	-0.8924290211245112	-0.926569428107871	0.038631949372381444	-0.17691935645107645	-0.356886396130487	0.13770862	0.15464163	0.065714	0.017741688	0.032808118	0.00824547		0.024819946	11_40	39001873	40001920	11	True
7.9323225	1.892399	Length_Counts.E25	3	-0.2147470489661456	0	0.0920395776112317	0.3067866265773773	1.1322397976942271	-0.631973008529415	-0.7336701633270825	0.07652211770392651	-0.13465864993152044	-0.2942593552001254	0.110681996	-0.038244158	0.07137282	0.022931429	0.022742225	0.0073354123	-1.1213840056011386	0.004802292	11_41	40001921	41001968	11	False
12.238482	3.2504466	Length_Counts.E2	2	-0.12495491841389061	0	0.588630279511677	0.7135851979255676	1.1094736046742322	-0.8523588653406502	-0.926569428107871	0.1144122860354716	-0.2554035257016805	-0.3725431563630774	0.099901415	0.12746397	0.060061708	0.02324396	0.031705543	0.0062797177		0.033928357	11_42	41001969	42002016	11	False
12.292442	3.384842	Length_Counts.E2	2	-0.19167006507564194	0	0.40846555933308	0.6001356244087219	1.1446127286833547	-0.8924290211245112	-0.926569428107871	0.15230245436701667	-0.22521730675914053	-0.3334012557816013	0.11134247	0.12325031	0.06225937	0.02447548	0.028686887	0.009832628		0.034105137	11_43	42002017	43002064	11	False
7.939531	1.9331383	Length_Counts.E25	3	-0.030176753030017822	0	0.343379682078167	0.3735564351081848	1.1451076459229197	-0.7321483979890674	-0.8301197957174767	0.4175336326878323	-0.2614407694901885	-0.28643097508383036	0.110593215	-0.011951564	0.08567524	0.033736583	0.024177007	0.010816174	-0.8518909425087083	-0.02098197	11_50	49002353	50002400	11	False
-0.32636222	2.8747592	Length_Counts.E1	0	-0.04846295055653005	0	0.37484768691753	0.42331063747406006	0.977152531504106	-0.8122887095567892	-0.926569428107871	0.6827648110086478	-0.17691935645107645	0.26155563305683327	-0.02136306	0.05662123	0.06571927	0.029324409	0.020494996	0.008586432	-0.06453334913738437	-0.021275623	11_57	56002689	57002736	11	False
1.3300958	2.9614253	Length_Counts.E2	0	-0.26283320040605224	-1	0.254652775813125	0.5174859762191772	1.0867074116542375	-0.8924290211245112	-0.926569428107871	0.5915324308028254	0.1732407832823881	0.9974233639885817	-0.012230057	0.15374203	0.06830428	0.036245003	0.023366556	-0.017019607		0.037898306	11_81	80003841	81003888	11	False
8.029996	2.1409707	Length_Counts.E25	3	0.12258091531395743	0	0.524419903379677	0.4018389880657196	1.1490669838394405	-0.6920782422052064	-0.8301197957174767	0.439971757476645	-0.3037014760097446	1.2087896271285516	0.12768415	-0.015174707	0.08624394	0.033230405	0.019549817	0.015799133	-1.065141975042717	-0.012169425	11_85	84004033	85004080	11	True
0.863166	2.8743424	Length_Counts.E2	0	0.17289214395239522	0	0.473639091479327	0.30074694752693176	0.7368009232817088	-0.8924290211245112	-0.8301197957174767	0.2884110841504647	-0.37011115768333275	1.4358126505011124	-0.0066640745	0.15765779	0.0688527	0.027346577	0.006500388	0.012895519	-1.1243132780260625	-0.011612563	11_89	88004225	89004272	11	True
12.221745	3.309181	Length_Counts.E2	2	0.30887084334202997	1	0.98462688057729	0.67575603723526	1.1495619010790057	-0.8924290211245112	-0.926569428107871	0.21263074748737454	-0.4365208393569208	1.4827829311988838	0.12131548	0.13927937	0.057539765	0.03353672	-0.024320709	0.0074916393		0.03375214	11_91	90004321	91004368	11	True
8.158162	1.6739842	Length_Counts.E25	3	0.04615110470513967	0	0.481241855160996	0.4350907504558563	1.1312499632150967	-0.3715169959343188	-0.926569428107871	0.17474057915582947	-0.41840910799139686	1.459297790849998	0.11271783	-0.03485775	0.074611396	0.033630382	-0.017147884	0.010707266		0.04040383	11_92	91004369	92004416	11	True
12.21868	3.2871697	Length_Counts.E2	2	-0.013285224120852757	0	0.53192251475549	0.5452077388763428	1.203507880191602	-0.8924290211245112	-0.926569428107871	-0.12838076749653118	-0.551228471338573	2.0385979194558423	0.10965019	0.13043801	0.044568744	0.012369068	-0.02835497	0.008521853	-1.4131395391229515	0.043220833	11_100	99004753	100004800	11	False
1.3306185	2.870283	Length_Counts.E2	0	0.5540810009082116	1	1.08094219170411	0.5268611907958984	0.3653407891261197	-0.8924290211245112	-0.926569428107871	-0.2799414408227115	-0.6659361033202252	2.163852001316566	-0.005373244	0.13608392	0.050049547	0.018867102	-0.016788175	0.008202	-0.5003782515185731	-0.0035883852	11_104	103004945	104004992	11	True
1.3853697	2.6673183	Length_Counts.E2	0	-0.016827335789672715	0	0.257088968321808	0.2739163041114807	1.0582793654136178	-0.8924290211245112	-0.926569428107871	-1.1893054807797934	-0.6719733471087332	2.3204196036424696	0.004486279	0.14242114	0.04609234	-0.09858657	-0.02048941	0.006842214		0.026588306	11_128	127006097	128006144	11	False
11.9890175	3.751291	Length_Counts.E2	2	-0.06296884098586325	0	0.318730363459022	0.38169920444488525	1.1597423486968599	-0.8924290211245112	-0.7336701633270825	-0.8070516257254526	-0.12258416235450442	-0.3725431563630774	0.13997068	0.14905822	0.05345395	-0.009396842	0.029547611	0.0030510486		0.021882035	12_18	17108886	18115290	12	False
8.327451	1.712644	Length_Counts.E25	3	-0.15854719790245222	0	0.222538346922148	0.3810855448246002	1.140935493593386	-0.6520080864213454	-0.6854453471318853	-0.5782654783022773	0.06457039508924388	-0.560424279154162	0.112925574	-0.027237915	0.039281234	0.0011737687	0.014223053	-0.028601961		0.03744687	12_24	23147316	24153720	12	False
7.917308	1.8848566	Length_Counts.E25	3	-0.09581731280690753	0	-0.0230085106790694	0.07280880212783813	1.140935493593386	-0.7922536316648587	-0.6372205309366882	-0.1969552325969848	0.0343841761467039	-0.8813878639222651	0.10447582	-0.005341554	0.042901844	0.010848532	0.00939508	-0.0038774316	-1.1626867467924795	0.007628418	12_34	33211366	34217770	12	False
1.4067017	2.9534662	Length_Counts.E2	0	0.050529028133054155	0	0.520261342481275	0.4697323143482208	1.1003522799490473	-0.8924290211245112	-0.926569428107871	0.8325824308073048	-0.12862140614301235	-0.5995661797356381	0.026231734	0.14134802	0.053748332	0.0368679	0.026658218	-0.024461458		0.0431959	12_61	60384301	61390705	12	True
12.013666	3.6714156	Length_Counts.E25	2	0.3183746604338573	1	1.04943182748708	0.7310571670532227	1.1666711900507714	-0.8924290211245112	-0.926569428107871	0.870713455377834	-0.17088211266256834	-0.560424279154162	0.15094003	0.14139487	0.061756253	0.0400502	0.030164095	-0.02483756		0.035753813	12_62	61390706	62397110	12	True
11.878093	3.8593972	Length_Counts.E2	2	-0.10134054356201205	0	0.265315938657684	0.36665648221969604	1.1345015694790395	-0.8924290211245112	-0.926569428107871	0.8401366857453478	0.2698366838985163	-0.7013351212474755	0.12089882	0.13044976	0.064148955	0.028764822	0.014891676	-0.0149890985	-1.2092621783486726	-0.0035763208	12_73	72461161	73467565	12	False
11.998742	3.6509364	Length_Counts.E2	2	-0.34705512883362727	-1	0.150663145759726	0.49771827459335327	1.1830034589564198	-0.8924290211245112	-0.926569428107871	0.8020056611748186	0.1732407832823881	-0.5839094195030476	0.12385769	0.14271031	0.053390913	0.038353927	0.023655644	-0.0261149		0.034525003	12_74	73467566	74473970	12	False
8.571882	1.8525063	Length_Counts.E25	3	-0.038888688320627696	0	0.142784659629354	0.1816733479499817	1.1504626504550142	-0.8122887095567892	-0.6372205309366882	0.7638746366042893	0.0343841761467039	-0.3881999165956678	0.101242304	0.04365691	0.020326635	0.023200672	0.010142636	-0.007835707	0.8646626984931247	-0.024080202	12_75	74473971	75480375	12	False
8.246018	1.8174411	Length_Counts.E25	3	-0.027969045753497263	0	0.247173385505658	0.2751424312591553	1.1587525142177297	-0.6520080864213454	-0.8301197957174767	0.49695746461058465	-0.12258416235450442	-0.32557287566530624	0.11374914	-0.024842108	0.06757997	0.03351727	0.024569618	-0.0017025465	-1.4148971025779018	0.061156712	12_82	81518806	82525210	12	False
11.517789	4.0898814	Length_Counts.E2	2	0.06791063258326813	0	0.862218996974595	0.7943083643913269	1.1736000314046828	-0.8924290211245112	-0.926569428107871	0.42069541546952616	-0.14069589372002836	-0.30991611543271586	0.13308315	0.15051572	0.05080134	0.04592802	0.026202455	0.011809003		0.031916216	12_84	83531616	84538020	12	True
8.283969	1.7795495	mean.GC.content	3	-0.10679192654961561	0	0.41516332514411	0.5219552516937256	1.1736000314046828	-0.7722185537729283	-0.8301197957174767	0.30630234175793847	-0.1527703812970444	-0.356886396130487	0.08187178	-0.006787598	0.080950096	0.04079708	0.02184284	0.0033831913	-1.478169386956126	0.08654387	12_87	86550831	87557235	12	False
11.943671	3.7930923	Length_Counts.E2	2	-0.3228918824270812	-1	0.0314270641728791	0.3543189465999603	1.1290574798438233	-0.8924290211245112	-0.926569428107871	-0.11313892851788322	-0.2614407694901885	-0.27077421485124	0.093177065	0.11992149	0.046523426	0.009096395	0.025616778	0.016006187		0.013874352	12_98	97621286	98627690	12	False
11.379888	4.481702	Length_Counts.E25	2	0.0013858658782519573	0	0.524222551058916	0.5228366851806641	1.1645529442654328	-0.8924290211245112	-0.926569428107871	0.30767242237110604	-0.6357498843776851	1.4749545510825888	0.14501289	0.13950497	0.03790447	0.03892097	-0.031130537	0.016784897		0.024086958	13_66	65096006	66097482	13	True
11.255473	4.237623	Length_Counts.E2	2	0.006428613392397309	0	0.566030575958773	0.5596019625663757	1.1947428958789041	-0.8924290211245112	-0.926569428107871	0.27883438699427854	-0.6297126405891771	1.451469410733703	0.13379802	0.13936128	0.03648562	0.038629938	-0.029467508	0.022735614		0.023365892	13_70	69101914	70103390	13	True
12.073473	4.1443577	Length_Counts.E25	2	0.2546914461003744	1	0.712211633001467	0.45752018690109253	1.1120917168715316	-0.8924290211245112	-0.6854453471318853	-0.5179961394540382	-0.4425580831454288	1.287073428291504	0.12965152	0.12214848	0.020540927	0.006201005	-0.022771932	0.012393754		0.029888084	13_91	90132931	91134407	13	True
7.7337604	1.7884386	Length_Counts.E25	3	-0.10817938721558434	0	-0.039849427107781	0.06832996010780334	1.1417323103490857	-0.5718677748536235	-0.2996468175703081	-1.2101296376484791	-0.062211724469424294	-0.04375119147867932	0.12660214	-0.038238637	-0.0197533	-0.108656585	0.01739269	0.01741501	-1.7628946666581364	0.05846892	14_27	26084917	27088182	14	False
11.712708	3.943353	Length_Counts.E2	2	-0.2731442534840294	-1	0.23149990201829	0.5046441555023193	1.2011223790968983	-0.8924290211245112	-0.926569428107871	-0.67796033507658	-0.18899384402809247	0.01104746933538718	0.12488867	0.14161691	0.05356153	-0.004261178	0.032165617	0.01378669		0.019547543	14_41	40130641	41133906	14	False
8.289905	1.7467167	Length_Counts.E25	3	0.34020129169471547	1	0.779136273517683	0.43893498182296753	1.1278746276412628	0.029184561904290703	-0.6372205309366882	-0.6399482420357301	-0.12258416235450442	-0.028094431246088927	0.13130242	-0.036707714	0.038347382	0.007836046	0.02364816	0.023144398		0.043826524	14_42	41133907	42137172	14	True
11.9218445	3.6990368	Length_Counts.E2	2	0.12009221781858104	0	0.895905856982552	0.775813639163971	1.1521255723799528	-0.8924290211245112	-0.926569428107871	-0.5259119629131802	-0.2433290381246645	-0.07506471194386012	0.136972	0.15503013	0.06519568	0.0090543935	0.028622575	0.01003064	0.6186038148000302	-0.022812169	14_45	44143705	45146970	14	True
8.544755	2.2202213	Length_Counts.E25	3	0.030999314582279558	0	0.514584046399525	0.4835847318172455	1.1384510090507691	-0.8122887095567892	-0.926569428107871	-0.4498877768314803	-0.2493662819131726	0.12064479096351996	0.140454	0.052498683	0.06145329	0.012711521	0.027122425	0.013603266	1.6415057455813238	-0.022618985	14_47	46150237	47153502	14	True
11.716128	3.9902365	Length_Counts.E2	2	0.16336853523242478	0	0.829550218772769	0.6661816835403442	1.1986477928990726	-0.8924290211245112	-0.926569428107871	-0.37386359074978043	-0.1648448688740604	0.050189369916863055	0.1395511	0.14246878	0.07040253	0.008190368	0.03237313	0.014222162		0.033012573	14_49	48156769	49160034	14	True
12.049415	4.104096	Length_Counts.E2	2	-0.14333441811118253	0	0.242111474699639	0.38544589281082153	1.199637627378203	-0.8924290211245112	-0.926569428107871	-0.5609729702849665	-0.5693402027040971	0.6842881593367738	0.120343454	0.13233472	0.043411896	0.0061911508	-0.033345006	-0.02236558		0.03166788	14_83	82267813	83271078	14	False
11.573315	4.158142	Length_Counts.E25	2	-0.018955174550503107	0	0.506411548986942	0.5253667235374451	1.1991427101386378	-0.8924290211245112	-0.926569428107871	-0.6369971563666664	-0.5814146902811131	0.6216611184064121	0.14216465	0.13307531	0.045393903	-0.004368736	-0.027772484	-0.016175631		0.028720483	14_85	84274345	85277610	14	False
1.4532999	2.5817235	Length_Counts.E2	0	-0.11272488857080992	0	-0.232887397952581	-0.12016250938177109	1.023956854849778	-0.8924290211245112	-0.926569428107871	-1.1311543658977157	-0.42444635177990475	0.598175978057527	-0.05446863	0.13957472	0.04234789	-0.095914215	-0.024176277	-0.02875643		0.0040594935	14_98	97316803	98320068	14	True
1.4813911	2.5568485	Length_Counts.E2	0	0.005885976805398319	0	0.0821765693566297	0.07629059255123138	0.9355646358634503	-0.8924290211245112	-0.588995714741491	-1.4050376898655637	-0.6719733471087332	0.6999449195693644	-0.02341223	0.15805434	-0.0008926152	-0.12660183	-0.012425864	-0.025552308	0.9384803636010534	-0.017823434	15_25	24125017	25130225	15	True
1.4833413	2.56151	Length_Counts.E2	0	0.20182781388737056	0	0.220539351010097	0.01871153712272644	1.0325684148182106	-0.8924290211245112	-0.926569428107871	-1.2907805595526662	-0.6659361033202252	0.8878260423604487	-0.027411336	0.1398399	0.052718885	-0.11014271	-0.019162316	-0.016629653	-0.15999679574311912	-0.009226672	15_28	27140644	28145852	15	True
1.2259494	2.844183	Length_Counts.E2	0	0.09359099955175315	0	0.296155373164157	0.20256437361240387	0.74452658139132	-0.8323237874487197	-0.6854453471318853	-0.9480091686139744	-0.7564947601478453	0.8643409020115634	-0.003916807	0.1363705	0.027079294	-0.02479025	-0.00695006	-0.014710529		0.02220697	15_37	36187525	37192733	15	True
11.579783	3.7535825	Length_Counts.E2	2	-0.09091465388398984	0	0.392931235684339	0.48384588956832886	1.1988606073120858	-0.8924290211245112	-0.926569428107871	-0.5671520675709835	-0.7866809790903855	0.7390868201508403	0.12551923	0.14759241	0.045257047	0.0067981053	-0.015309219	-0.015694652		0.022654692	15_47	46239615	47244823	15	False
8.022942	1.9255801	Length_Counts.E25	3	0.08020903354397393	0	0.187850186581522	0.10764115303754807	1.1909419314790441	-0.7321483979890674	-0.926569428107871	-0.30055209684088985	-0.7081968098397813	0.6216611184064121	0.091254644	-0.016985865	0.05477023	0.01905778	-0.008897342	-0.031201025	-1.1354445132407451	0.017397733	15_54	53276078	54281286	15	True
1.3518873	2.8023648	Length_Counts.E2	0	0.08817886176931544	0	0.53234573069441	0.4441668689250946	0.9559948195126977	-0.8924290211245112	-0.926569428107871	-1.2176073960084968	-0.13465864993152044	-0.05940795171126972	-0.02420833	0.14958936	0.054126	-0.084586866	0.030227952	0.026414793		0.021531044	15_96	95494856	96500064	15	True
10.892924	3.5141962	Length_Counts.E2	2	-0.1369229438606397	0	0.0671158847507342	0.2040388286113739	1.1351746569248482	-0.8924290211245112	-0.926569428107871	-1.2181879591908082	1.7248124369289468	-0.9283581446200362	0.11297091	0.13041434	0.056563523	-0.09400281	0.0033119342	-0.004330143	-0.30060187213917394	-0.0190627	16_7	6023647	7027587	16	False
